20-05-31 04:58:55;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_12.b10i10.nohint.txt;9;34563314;8664;
20-05-31 04:59:00;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_13.b10i10.nohint.txt;9;1714805;462;
20-05-31 04:59:12;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_14.b9i10.nohint.txt;9;30433913;7951;
20-05-31 05:00:19;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_15.b10i10.nohint.txt;9;248556538;63207;
20-05-31 05:02:45;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_16.b9i10.nohint.txt;9;527680042;142185;
20-05-31 05:03:52;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_17.b9i10.nohint.txt;9;229421240;62172;
20-05-31 05:05:09;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_3.b11i11.nohint.txt;10;1159503167;1457425;
20-05-31 05:29:24;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_4.b11i11.nohint.txt;10;1185290188;1451316;
20-05-31 05:29:29;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_5.b14i14.nohint.txt;10;502165;113;
20-05-31 05:31:51;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_6.b11i12.nohint.txt;10;543278427;137946;
20-05-31 05:31:55;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_7.b12i15.nohint.txt;10;169688;44;
20-05-31 05:31:59;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_8.b13i14.nohint.txt;10;1468384;343;
20-05-31 05:32:04;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_9.b12i14.nohint.txt;10;2389970;580;
20-05-31 05:32:32;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_1.b6i6.nohint.txt;7;128253343;23595;
20-05-31 05:33:12;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_1.b9i9.nohint.txt;9;-1845879497;1756517;
20-05-31 05:33:43;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_2.b6i6.nohint.txt;7;413549844;67108;
20-05-31 05:34:34;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_3.b6i6.nohint.txt;7;268174552;47015;
20-05-31 05:35:05;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_4.b6i6.nohint.txt;7;166968632;26810;
20-05-31 05:36:37;bvanston_puzzles/E2BenchmarkWithoutHints/E_8_1.b8i8.nohint.txt;8;483401955;87147;
20-05-31 05:39:29;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_10.b10i10.nohint.txt;9;662279247;167955;
